,created_at,full_text,party,screen_name
3374,Thu Nov 08 13:51:01 +0000 2018,"RT @RepDonBeyer: With the ""resignation"" of Jeff Sessions it is vital that Congress be a check on Donald Trump. If this is a precursor to fi…",democrats,RepDonBeyer
3375,Thu Nov 08 13:17:56 +0000 2018,"We are again waking up to news of another mass shooting in America. Our hearts go to the victims, their families and first responders.

This cannot keep happening. Congress has a responsibility to act. We have a responsibility to keep Americans safe. We are failing them. https://t.co/ebRq87mRSx",democrats,RepDonBeyer
3376,Thu Nov 08 02:28:28 +0000 2018,"RT @CREWcrew: This is getting ridiculous.
https://t.co/iwMeteE93V https://t.co/uiMRAV2SKf",democrats,RepDonBeyer
3377,Wed Nov 07 22:15:48 +0000 2018,Wishing a #HappyDiwali to everyone celebrating tonight! https://t.co/zakgIBWsOg,democrats,RepDonBeyer
3378,Wed Nov 07 21:22:15 +0000 2018,RT @RepJerryNadler: Americans must have answers immediately as to the reasoning behind @realDonaldTrump removing Jeff Sessions from @TheJus…,democrats,RepDonBeyer
3379,Wed Nov 07 21:21:50 +0000 2018,RT @NancyPelosi: It is impossible to read Attorney General Sessions’ firing as anything other than another blatant attempt by @realDonaldTr…,democrats,RepDonBeyer
3380,Wed Nov 07 19:59:52 +0000 2018,"With the ""resignation"" of Jeff Sessions it is vital that Congress be a check on Donald Trump. If this is a precursor to firing the Special Counsel, we have entered crisis mode. It's time to protect Mueller. 

Congress and the American people deserve answers. https://t.co/twPdhO8VGP",democrats,RepDonBeyer
3381,Wed Nov 07 19:38:51 +0000 2018,"Most people using https://t.co/h77x6mKrut qualify for financial help. As a result, 8 in 10 people can #GetCovered for less than $75 per month. 

Sign up to #GetCovered! https://t.co/RHmEMNpVT2",democrats,RepDonBeyer
3382,Wed Nov 07 16:24:45 +0000 2018,"Last night was truly historic. Women stepped up and made their voices loud and clear.

They marched. They ran. They won. https://t.co/ECGVeOyxAK",democrats,RepDonBeyer
3383,Wed Nov 07 16:24:00 +0000 2018,"RT @repjohnlewis: Our struggle is not the struggle of a day, a week, a month, or a year—it is the struggle of a lifetime. Be persistent and…",democrats,RepDonBeyer
3384,Wed Nov 07 14:13:24 +0000 2018,"RT @RepDonBeyer: Tonight, the American people voted to elect a House that will hold the president accountable. Something that Republicans h…",democrats,RepDonBeyer
3385,Wed Nov 07 05:41:26 +0000 2018,"Tonight, the American people voted to elect a House that will hold the president accountable. Something that Republicans have refused to do for the past two years. 

A tremendous success, indeed. https://t.co/VTO9mAT0S2",democrats,RepDonBeyer
3386,Tue Nov 06 23:12:51 +0000 2018,"RT @RepJoeKennedy: Given unified control of government, GOP: 
- Tried to gut pre-existing conditions &amp; take health care from millions
- All…",democrats,RepDonBeyer
3387,Tue Nov 06 23:12:46 +0000 2018,"RT @RepCummings: Voting is our democratic right, and it allows us to control our destiny. Make sure your voice is heard and get out and #vo…",democrats,RepDonBeyer
3388,Tue Nov 06 23:12:42 +0000 2018,"RT @RepWilson: ICYMI: My op-ed on the power and urgency of the vote this year.
https://t.co/D0S73GkyP2",democrats,RepDonBeyer
3389,Tue Nov 06 19:16:06 +0000 2018,"Today is #ElectionDay 

If you haven't already, make sure you have a plan to #GoVote! 

Cast your ballot. Exercise your rights. Make your voice heard. 

Find your polling location at https://t.co/kNwJlXCEI5 https://t.co/pcCpEVikEV",democrats,RepDonBeyer
3390,Tue Nov 06 18:32:31 +0000 2018,"RT @RepDonBeyer: Haven’t noticed any benefits from the #GOPTaxScam over the past year? Well, you aren’t alone. Unless you’re giant corporat…",democrats,RepDonBeyer
3391,Tue Nov 06 16:32:15 +0000 2018,"RT @vaELECT: Happy Election Day, Virginia! Find your polling place at https://t.co/Z4PThNmbjG, bring photo ID, and vote! Polls open today 6…",democrats,RepDonBeyer
3392,Tue Nov 06 14:08:47 +0000 2018,"RT @GovernorVA: It's #ElectionDay! Voting makes our democracy strong, so head to the polls.

Polls in Virginia are open until 7 PM. Visit h…",democrats,RepDonBeyer
3393,Tue Nov 06 13:25:07 +0000 2018,"RT @timkaine: Polls in Virginia are OPEN until 7pm.

Go to https://t.co/B2pbOn9WdU to find your polling place, poll hours, and whether you…",democrats,RepDonBeyer
3394,Tue Nov 06 12:52:59 +0000 2018,"Here’s what a Democratic Congress would do:
➡️ Lower health costs and prescription drug prices
➡️ Raise wages and invest in infrastructure
➡️ Clean up Trump’s #CultureOfCorruption
 
We will stand #ForThePeople https://t.co/VG8xtkyXsx",democrats,RepDonBeyer
3395,Tue Nov 06 00:24:57 +0000 2018,"Do you have a plan to vote tomorrow? Do you know when you’re going and how you plan to get there? 

This is the most essential pillar of our democracy. Use your voice and vote tomorrow! 

More info here: https://t.co/kNwJlXCEI5 https://t.co/ECFXxzUtIN",democrats,RepDonBeyer
3396,Mon Nov 05 21:31:05 +0000 2018,"Donald Trump's #CultureOfCorruption continues. Seriously, what happened to draining the swamp? https://t.co/pMXnpm9nGM",democrats,RepDonBeyer
3397,Mon Nov 05 19:32:38 +0000 2018,"When #ShirleyChisholm was elected to Congress 50 years ago, she didn’t just open a path for herself – she blazed a trail for other women to follow. But her work isn’t finished. 

Honor her legacy by getting out to #vote. #UnboughtUnbossed https://t.co/FqoazoYRwA",democrats,RepDonBeyer
3398,Mon Nov 05 17:57:22 +0000 2018,"Donald Trump's political stunt to deploy troops to the border is shaping up to cost $220 MILLION.

A Pentagon risk assessment found that the caravan did not pose a threat to the United States. Our men and women in uniform deserve better. https://t.co/kAmSg9lPq1",democrats,RepDonBeyer
3399,Mon Nov 05 17:03:29 +0000 2018,"RT @RollingStone: Despite what they may claim in the final days before the midterms, Trump and the GOP are doing all they can to strip prot…",democrats,RepDonBeyer
3400,Mon Nov 05 17:03:13 +0000 2018,"RT @jacobsoboroff: Quick reminder.

The last time we got an update on the number of *still* separated migrant kids the Trump administration…",democrats,RepDonBeyer
3401,Mon Nov 05 15:15:56 +0000 2018,"RT @RepCheri: In communities across my district &amp; the country at large, too many working families are struggling to make ends meet. We can…",democrats,RepDonBeyer
3402,Mon Nov 05 13:18:58 +0000 2018,"One more time for the people in the back
 
“Republicans Say They Will Protect Pre-existing Conditions. Their Records Say Something Else.” https://t.co/PAkUiUD6V5",democrats,RepDonBeyer
3403,Sun Nov 04 23:09:21 +0000 2018,"This is an important read.
 
Need a reminder on all the ways GOP leadership has tried to undermine health care over this years? Check this out. https://t.co/657NnRH3EW",democrats,RepDonBeyer
3404,Sun Nov 04 21:47:38 +0000 2018,"There’s a Better Way to Elect House Members
 
Here’s a great write-up of my bill the #FairRepresentationAct by @ParkerTRichards in @TheAtlantic. Check it out! @fairvote https://t.co/frw5Tqg16I",democrats,RepDonBeyer
3405,Sun Nov 04 18:54:07 +0000 2018,"RT @RepDonBeyer: Earlier last week, I sent a letter to President Trump with nearly 50 of my colleagues demanding Trump put his money where…",democrats,RepDonBeyer
3406,Sun Nov 04 18:28:22 +0000 2018,RT @HouseDemocrats: .@RepDonBeyer (VA-08) held his Fourth Annual Women’s Conference. The event was keynoted by @pwcdanica and featured mult…,democrats,RepDonBeyer
3407,Sun Nov 04 17:25:38 +0000 2018,"Let this quote sink in for a minute: “I do try, and I always want to tell the truth. When I can, I tell the truth.”
 
That’s the President of the United States. https://t.co/fahKvJx7zv",democrats,RepDonBeyer
3408,Sun Nov 04 13:43:43 +0000 2018,"Haven’t noticed any benefits from the #GOPTaxScam over the past year? Well, you aren’t alone. Unless you’re giant corporation. https://t.co/SDSt8WL8s5",democrats,RepDonBeyer
3409,Sat Nov 03 21:45:37 +0000 2018,"It’s hard to overstate how egregiously Republicans are lying about their stance on pre-existing conditions.
 
Do they remember Senator McCain’s 👎 vote on #TrumpCare? Trump seems to remember it often at his rallies… https://t.co/RiSv7pvrkA",democrats,RepDonBeyer
3410,Sat Nov 03 19:20:11 +0000 2018,"RT @RepDonBeyer: If you're looking for an example of Trump's #CultureOfCorruption look no further than Interior Secretary Ryan Zinke. 

His…",democrats,RepDonBeyer
3411,Sat Nov 03 17:45:36 +0000 2018,"Earlier last week, I sent a letter to President Trump with nearly 50 of my colleagues demanding Trump put his money where his mouth is on pre-existing conditions.
 
He has yet to respond… https://t.co/Lrx7PX3RFu",democrats,RepDonBeyer
3412,Sat Nov 03 15:49:54 +0000 2018,Jamal Khashoggi was brutally murdered four weeks ago. We’re still waiting for answers. https://t.co/Hjl4e3qOuF,democrats,RepDonBeyer
3413,Sat Nov 03 13:07:25 +0000 2018,"Wage growth has been stagnant, and the deficit has SOARED because of the #GOPTaxScam.
 
And according to a new survey, firms aren’t accelerating hiring or investments as a result of the law. https://t.co/eDD9eOOud5",democrats,RepDonBeyer
3414,Sat Nov 03 13:06:51 +0000 2018,RT @AdamEbbin: A powerful service @BethElHebrew tonight with Rabbi Spinrad &amp; Cantor Kauffman! Moving to see clergy and people of so many fa…,democrats,RepDonBeyer
3415,Fri Nov 02 19:09:29 +0000 2018,"If you're looking for an example of Trump's #CultureOfCorruption look no further than Interior Secretary Ryan Zinke. 

His ethical mishaps have gotten so bad, he even has the White House concerned - who let Scott Pruitt go for months before he finally resigned. #InvestigateZinke https://t.co/RcNsPaYrB8",democrats,RepDonBeyer
3416,Fri Nov 02 16:55:07 +0000 2018,"RT @ABC: SWEARING IN: Thirty-five children from 22 countries were sworn in as American citizens in Fairfax, Virginia. Some dressed up in co…",democrats,RepDonBeyer
3417,Fri Nov 02 16:55:00 +0000 2018,"RT @RepLindaSanchez: On average, Latinas make just 53 cents for every dollar a white, non-Hispanic man makes doing the same job. All women…",democrats,RepDonBeyer
3418,Fri Nov 02 16:54:57 +0000 2018,"RT @BennieGThompson: I led a 43 Member letter to @PhilBryantMS urging him to drop his lawsuit, which would stop protections for pre-existin…",democrats,RepDonBeyer
3419,Fri Nov 02 15:43:13 +0000 2018,"RT @RepDonBeyer: Reminder to the President that applying for asylum *IS* legal immigration. 

And as he cuts aid programs and turns his bac…",democrats,RepDonBeyer
3420,Fri Nov 02 15:21:11 +0000 2018,"Add Ryan Zinke to the list of Trump administration officials who flout the rules
 
“Is this what President Trump meant when he said he would drain the swamp and hire only the best people?” https://t.co/EHZx2tvIz0",democrats,RepDonBeyer
3421,Fri Nov 02 14:54:52 +0000 2018,"RT @latimes: Despite Trump's claims, numerous studies show that illegal immigration has been at historic lows over the last several years a…",democrats,RepDonBeyer
3422,Fri Nov 02 12:02:43 +0000 2018,"RT @bpshow: We have @RepDonBeyer in the building! ARE YOU READY FOR MIDTERMS!?!

Listen LIVE:

https://t.co/KwFtqOyJyy",democrats,RepDonBeyer
3423,Fri Nov 02 10:41:39 +0000 2018,Republicans to Voters: Ignore That Lawsuit We Support to End Protections for Pre-Existing Conditions https://t.co/mkUV5QM0kd,democrats,RepDonBeyer
3424,Fri Nov 02 01:03:48 +0000 2018,"RT @ChrisLu44: Up early on Friday morning? If so, I'll be hosting @bpshow from 7 to 9 a.m. ET with guests @RepDonBeyer @rebeccavallas &amp; @AR…",democrats,RepDonBeyer
3425,Thu Nov 01 20:33:27 +0000 2018,"Reminder to the President that applying for asylum *IS* legal immigration. 

And as he cuts aid programs and turns his back on our allies, the migrant crisis will only get worse. https://t.co/BcyQUqBPFg",democrats,RepDonBeyer
3426,Thu Nov 01 18:49:51 +0000 2018,RT @RepLujanGrisham: Latinas make 53 cents for every $1 paid to white men. Equal pay is as much a fairness issue as it is an economic issue…,democrats,RepDonBeyer
3427,Thu Nov 01 18:44:21 +0000 2018,"RT @RepLoisFrankel: Latinas make just 53 cents for every dollar paid to white, non-Hispanic men. Solutions for #LatinaEqualPay? Raise the #…",democrats,RepDonBeyer
3428,Thu Nov 01 18:11:58 +0000 2018,"#ClimateChange is a here and now crisis. 

Over the next 30 years it’s only going to get worse as temperatures rise and heat waves grow more intense. We must act. https://t.co/jCEXDnMXRJ",democrats,RepDonBeyer
3429,Thu Nov 01 16:44:56 +0000 2018,"RT @ASlavitt: ACA OPEN ENROLLMENT HAS BEGUN!
#GetCovered 

Prices down, 80% can get covered for under $75/month on https://t.co/vtYgdBFkx7…",democrats,RepDonBeyer
3430,Thu Nov 01 16:44:52 +0000 2018,RT @chelliepingree: (2/2) Just sent a letter w/ 45 colleagues urging Gov LePage to drop support for Texas v. U.S. lawsuit. Healthcare for 1…,democrats,RepDonBeyer
3431,Thu Nov 01 14:37:00 +0000 2018,"Open Enrollment in Health Insurance Marketplace starts TODAY. Make sure you #GetCovered on https://t.co/h77x6msQ5T for 2019.  

The open enrollment period only lasts from November 1 – December 15! Register now! https://t.co/e4VhR28NLl",democrats,RepDonBeyer
3432,Thu Nov 01 12:52:55 +0000 2018,RT @RepRaulGrijalva: It’s clearer than ever that the @HouseGOP refuse to hold Secretary Zinke and the rest of the Trump Cabinet accountable…,democrats,RepDonBeyer
3433,Thu Nov 01 11:48:48 +0000 2018,Trump and Republicans are not being honest about their history on pre-existing protections. They’re lying. And the American people have a right to know that. https://t.co/JAWltiGNu3,democrats,RepDonBeyer
3434,Thu Nov 01 01:21:11 +0000 2018,"RT @RepJerryNadler: Hint, @realDonaldTrump: yesterday wasn’t about you. It was about mourning the victims of a anti-Semitic/white supremaci…",democrats,RepDonBeyer
3435,Thu Nov 01 01:21:04 +0000 2018,"RT @KevinBogardus: What @EPA is facing if Dems take the House:

— More hearings, more doc requests

— Questions about rule rollbacks, reorg…",democrats,RepDonBeyer
3436,Wed Oct 31 20:31:30 +0000 2018,"RT @DonaldNorcross: American infrastructure needs an update – &amp; so do the paychecks of hard-working men &amp; women nationwide.

#ForThePeople…",democrats,RepDonBeyer
3437,Wed Oct 31 20:31:13 +0000 2018,RT @RepBarragan: Proud to stand with @RepBeyer &amp; dozens of my colleagues urging the president to drop his support for a lawsuit that would…,democrats,RepDonBeyer
3438,Wed Oct 31 19:29:45 +0000 2018,"Trump's DOJ is supporting a lawsuit that would end ACA pre-existing condition protections. 

So we're demanding Trump put action to his words and drop his support for the lawsuit: https://t.co/H4snX0mw2E

The GOP isn't being honest &amp; voters deserve to know. #ProtectOurCare https://t.co/D0jYDe9hO0",democrats,RepDonBeyer
3439,Wed Oct 31 18:25:18 +0000 2018,RT @NancyPelosi: @realDonaldTrump A cruel Halloween trick from @realDonaldTrump. Here’s a photo of you and @HouseGOP at the White House *la…,democrats,RepDonBeyer
3440,Wed Oct 31 16:43:49 +0000 2018,RT @NRDems: Last week Secretary Zinke tried to fire his inspector general. This week we find out the IG he tried to fire has referred Zinke…,democrats,RepDonBeyer
3441,Wed Oct 31 15:33:59 +0000 2018,"You've tried to destroy protections for pre-existing conditions in order to give massive tax breaks to the wealthy with the #GOPTaxScam. 

Tricks for working Americans; treats for the one percent. #trickortreat https://t.co/sg2bqoA1fw",democrats,RepDonBeyer
3442,Wed Oct 31 15:01:12 +0000 2018,"Enjoyed visiting @LylesCrouch Traditional Academy for their annual Halloween Walk-a-thon. Great conversations with students, staff and PTA leaders. Go Lions! #LCTAWalkAThon2018 https://t.co/EYmjlGTe0n",democrats,RepDonBeyer
3443,Wed Oct 31 14:31:57 +0000 2018,RT @LylesCrouch: Thank you @RepDonBeyer for stopping by for a visit at our #LCTAWalkAThon2018 @ACPSk12 #LCTALions https://t.co/AizQFkGqya,democrats,RepDonBeyer
3444,Wed Oct 31 13:59:30 +0000 2018,This is not about you. Stop making this horrible tragedy about you. https://t.co/IppBcEAZ7l,democrats,RepDonBeyer
3445,Wed Oct 31 11:34:00 +0000 2018,"What happened to the tax cuts? The trade deals? ACA repeal? All the winning we'd be so tired of?

The GOP has nothing to show for the past two years. And that's exactly why they've turned these toxic distractions. https://t.co/0D8FbjvChu",democrats,RepDonBeyer
3446,Wed Oct 31 01:00:53 +0000 2018,RT @NRDems: Looks like we’re not the only ones concerned with Secretary Zinke’s multiple scandals and pretending to be above the law. #Inve…,democrats,RepDonBeyer
3447,Tue Oct 30 20:57:43 +0000 2018,"For the past two years Trump and the GOP have relentlessly attacked the #ACA and pre-existing conditions protections. 

Smoke and mirror tactics, distractions and outright lies will change that fact. https://t.co/ChipqaaTmx",democrats,RepDonBeyer
3448,Tue Oct 30 20:57:43 +0000 2018,"So we have some simple questions for the President: 

1. Will you order the DOJ to intervene in Texas, et al v. U.S., et al and defend protections for pre-existing conditions? 

2. Will you repudiate the brief arguing for the elimination of pre-existing conditions protections?",democrats,RepDonBeyer
3449,Tue Oct 30 20:57:43 +0000 2018,"Your administration is currently backing a lawsuit that nullifies protections for pre-existing conditions despite saying that Republicans support them. 

https://t.co/KnnCUHgVd6

This is GOP hypocrisy at its most blatant and craven state. https://t.co/V9WFwEoeHd",democrats,RepDonBeyer
3450,Tue Oct 30 20:57:42 +0000 2018,"Hey @realDonaldTrump -- 

Stop with the lies and distractions &amp; actually stand up for pre-existing condition protections. 

You’ve tried to distract the American people and we’ll see you in court about #BirthrightCitizenship. 

But we’re not letting this lie go unchecked. https://t.co/J1Cv3tewCA",democrats,RepDonBeyer
3451,Tue Oct 30 19:05:39 +0000 2018,"Trump's #CultureOfCorruption is still alive and well with Ryan Zinke at the helm of the Interior Department. 

The Agency's internal watchdog just referred a case to the Justice Department to determine if Zinke used the office for personal gain. We must hold him accountable. https://t.co/LHjkSmsIio",democrats,RepDonBeyer
3452,Tue Oct 30 17:39:00 +0000 2018,"This Administration has proved they have no solutions over the past two years. 

Trump is showing us his hand and he has nothing but fear-mongering. Do *not* listen. https://t.co/weDVgazaqO",democrats,RepDonBeyer
3453,Tue Oct 30 16:47:30 +0000 2018,"RT @nprpolitics: President Trump claimed in an interview the U.S. is the ""only country in the world"" with birthright citizenship.

That's f…",democrats,RepDonBeyer
3454,Tue Oct 30 16:38:18 +0000 2018,RT @RepDonBeyer: To be clear: This is un-Constitutional under the 14th Amendment. We are a nation of immigrants and we always have been. Tr…,democrats,RepDonBeyer
3455,Tue Oct 30 16:18:17 +0000 2018,RT @fairvote: .@RepDonBeyer is leading the charge to create a less partisan and more representative Congress w/ #RankedChoiceVoting #FairRe…,democrats,RepDonBeyer
3456,Tue Oct 30 15:20:46 +0000 2018,"RT @janschakowsky: President Trump can’t change the Constitution unilaterally – we live in a democracy whether he likes it or not. 

What h…",democrats,RepDonBeyer
3457,Tue Oct 30 15:06:44 +0000 2018,"RT @RepBeatty: -Lower prescription drug costs
-Raise wages by rebuilding America
-Fight corruption in Washington
 
That’s the heart of our…",democrats,RepDonBeyer
3458,Tue Oct 30 13:46:38 +0000 2018,"RT @kylegriffin1: Rabbi Chuck Diamond, who served as a rabbi at Tree of Life synagogue for seven years, makes a plea to Trump on visiting P…",democrats,RepDonBeyer
3459,Tue Oct 30 12:05:27 +0000 2018,To be clear: This is un-Constitutional under the 14th Amendment. We are a nation of immigrants and we always have been. Trump will never change that. https://t.co/iQcYobhCKh,democrats,RepDonBeyer
3460,Tue Oct 30 11:45:30 +0000 2018,"This is why meaningful Congressional oversight is so important. The President must be held accountable.
 
If Trump compromised classified information than we need to know about that – especially if it’s because he refuses to stop using his personal phone. https://t.co/q9vhjnK39j",democrats,RepDonBeyer
3461,Mon Oct 29 23:29:29 +0000 2018,RT @SenateDems: The facts are clear: Republicans are trying to dismantle critical protections for Americans with pre-existing conditions. h…,democrats,RepDonBeyer
3462,Mon Oct 29 23:29:21 +0000 2018,"RT @icare4autism: Congressman of Virginia, Don Beyer gives an illuminating speech on his upcoming efforts to push forward legislation to in…",democrats,RepDonBeyer
3463,Mon Oct 29 20:01:13 +0000 2018,Yet another reminder that Donald Trump lost the popular vote by 3 million. https://t.co/V98mXXc3JF,democrats,RepDonBeyer
3464,Mon Oct 29 19:55:09 +0000 2018,RT @GKButterfield: I am hearbroken by the tragic shooting in Matthews. I am praying for the victim's family and the community. We must come…,democrats,RepDonBeyer
3465,Mon Oct 29 19:50:43 +0000 2018,RT @fairvote: Gap between votes won and seats held in the US House is “already striking” and could grow after the midterms.There’s a better…,democrats,RepDonBeyer
3466,Mon Oct 29 19:07:56 +0000 2018,"The shooting in Pittsburgh was a dark day in our nation’s history &amp; yet another reminder of the desperate need for action on gun violence. 

We must stop guns from ending up in the wrong hands, restrict the usage of AR-15s, and at the very least ban bump stocks. #EnoughIsEnough https://t.co/qSnzUerxoG",democrats,RepDonBeyer
3467,Mon Oct 29 17:30:55 +0000 2018,RT @USRepMikeDoyle: https://t.co/ajSwBTHftu,democrats,RepDonBeyer
3468,Mon Oct 29 17:30:51 +0000 2018,"RT @SenFeinstein: I’m heartbroken by the tragic shooting at the Tree of Life Synagogue in Pittsburgh. This is an act of hate, plain &amp; simpl…",democrats,RepDonBeyer
3469,Mon Oct 29 17:30:43 +0000 2018,"RT @RepRaskin: Anti-Semitic terrorist in Pittsburgh was obsessed with Hebrew Immigrant Aid Society, whose offices are in my district and wh…",democrats,RepDonBeyer
3470,Mon Oct 29 17:19:38 +0000 2018,RT @RepDonBeyer: They wouldn’t try so hard to take your vote away if it didn’t matter. https://t.co/ZcimYW06Fn,democrats,RepDonBeyer
3471,Mon Oct 29 15:10:21 +0000 2018,"This is important... 

Despite popular support for the ACA, despite Republicans lying about their support for protections for pre-existing conditions, Trump is STILL quietly undermining the Affordable Care Act. 

If it weren't for him, premiums could be 16% lower next year. https://t.co/u1cMqgRw2L",democrats,RepDonBeyer
3472,Mon Oct 29 11:18:30 +0000 2018,"The federal budget deficit is soaring, and you can blame it all on Republican tax cuts https://t.co/y4dXM44Ns7",democrats,RepDonBeyer
3473,Sun Oct 28 22:28:43 +0000 2018,"RT @washingtonpost: The lives lost at Tree of Life synagogue:

Joyce Fienberg, 75
Richard Gottfried, 65
Rose Mallinger, 97
Jerry Rabinowitz…",democrats,RepDonBeyer
3474,Sun Oct 28 22:06:20 +0000 2018,"RT @RepDonBeyer: The GOP Agenda:
 
Step 1: Explode the deficit by giving corporations a giant tax cut with the #GOPTaxScam
 
Step 2: Gut Me…",democrats,RepDonBeyer
3475,Sun Oct 28 20:59:08 +0000 2018,"RT @RepDonBeyer: Trump’s plan to combat these tragedies is to put guns and armed guards in places of worship. 

His lack of empathy is just…",democrats,RepDonBeyer
3476,Sun Oct 28 15:05:39 +0000 2018,"RT @kylegriffin1: The names of the deceased. From Allegheny Co. Medical Examiner's Office.

Joyce Fienberg, 75
Richard Gottfried
Rose Malli…",democrats,RepDonBeyer
3477,Sun Oct 28 14:00:38 +0000 2018,They wouldn’t try so hard to take your vote away if it didn’t matter. https://t.co/ZcimYW06Fn,democrats,RepDonBeyer
3478,Sun Oct 28 13:07:14 +0000 2018,RT @NBCNews: Hundreds attend a candlelight vigil tonight in the Squirrel Hill neighborhood of Pittsburgh to honor the synagogue attack vict…,democrats,RepDonBeyer
3479,Sat Oct 27 16:58:12 +0000 2018,"Trump’s plan to combat these tragedies is to put guns and armed guards in places of worship. 

His lack of empathy is just staggering. https://t.co/SFTekhkTjQ",democrats,RepDonBeyer
3480,Sat Oct 27 16:47:01 +0000 2018,RT @djrothkopf: Trump now saying that if there were more armed people in the synagogue the outcome would have been much better.  Hate is pa…,democrats,RepDonBeyer
3481,Sat Oct 27 16:33:58 +0000 2018,"RT @GovernorTomWolf: I am on the scene at the Tree of Life Synagogue shooting in Pittsburgh. 

I have spoken with local leaders and my admi…",democrats,RepDonBeyer
3482,Sat Oct 27 16:19:15 +0000 2018,"The developing situation in Pittsburgh is horrifying. Our hearts go to the victims and their families at the Tree of Life Synagogue. 

We MUST finally take meaningful action to address these tragedies before they happen. This cannot continue. https://t.co/eDk84vTHDu",democrats,RepDonBeyer
3483,Sat Oct 27 13:25:26 +0000 2018,"Let this sink in. 

A sitting American president is saying the attempted bombing of his political opponents is stopping his “momentum” heading into the midterms. Then claims no responsibility and blames it all on the media. https://t.co/ecr99eVM8X",democrats,RepDonBeyer
3484,Sat Oct 27 12:09:05 +0000 2018,"New report from @OversightDems: “As many as 15.6 million people in the Affordable Care Act’s individual market to lose protections against discrimination on the basis of gender, age, and pre-existing conditions.” https://t.co/CaqtLbCokp",democrats,RepDonBeyer
3485,Fri Oct 26 18:50:06 +0000 2018,"RT @jacqklimas: Democratic control of the House could mean boost for NASA's climate science mission, @RepDonBeyer tells #POLITICOSpace ahea…",democrats,RepDonBeyer
3486,Fri Oct 26 18:31:59 +0000 2018,"RT @RepTedDeutch: A suspect was arrested in South Florida in connection with the string of mail bombs.

Deep gratitude to the law enforceme…",democrats,RepDonBeyer
3487,Fri Oct 26 16:39:46 +0000 2018,This is abhorrent and shameful. https://t.co/zQwHlKRC0g,democrats,RepDonBeyer
3488,Fri Oct 26 16:00:33 +0000 2018,"RT @WhipHoyer: .@JoeNBC is right. GOP voted to gut protections for millions w pre-ex conditions, are using the courts to end guaranteed cov…",democrats,RepDonBeyer
3489,Fri Oct 26 15:28:49 +0000 2018,RT @SSWorks: Ronald Reagan has a message for Mitch McConnell: Social Security (unlike the $2 trillion #GOPTaxScam) doesn't contribute ONE P…,democrats,RepDonBeyer
3490,Fri Oct 26 15:28:41 +0000 2018,RT @ACPSk12: #HungerFreeAlexandria - Please share this useful information about food pantries throughout the City of Alexandria. Thanks for…,democrats,RepDonBeyer
3491,Fri Oct 26 13:26:04 +0000 2018,"Congressional Republicans and the White House have had almost 2 years to come up with a solution to fix our broken immigration system. What did they come up with? 

Nothing. 

Instead they separated children from their parents and let the lives of thousands hang in legal limbo. https://t.co/vRrC5ORolt",democrats,RepDonBeyer
3492,Fri Oct 26 13:22:57 +0000 2018,"RT @FBI: The #FBI has confirmed an 11th package has been recovered in Florida, similar in appearance to the others, addressed to Sen. Cory…",democrats,RepDonBeyer
3493,Fri Oct 26 11:51:37 +0000 2018,"The GOP Agenda:
 
Step 1: Explode the deficit by giving corporations a giant tax cut with the #GOPTaxScam
 
Step 2: Gut Medicare, Medicaid and Social security to make up for it. https://t.co/W5aFV1xQ9l",democrats,RepDonBeyer
3494,Thu Oct 25 22:04:56 +0000 2018,"RT @RepDonBeyer: This is clearly a petty attempt to limit First Amendment rights &amp; demonstration activity that Trump doesn’t like. 

So we'…",democrats,RepDonBeyer
3495,Thu Oct 25 21:11:17 +0000 2018,RT @SciCmteDems: Ranking Members @RepEBJ @RepDonBeyer &amp; @RepLipinski wrote a letter of concern (https://t.co/SQcL6tLnJZ) nearly two years a…,democrats,RepDonBeyer
3496,Thu Oct 25 20:05:30 +0000 2018,"RT @NancyPelosi: .@realDonaldTrump's words ring hollow until he reverses his statements that condone acts of violence. Time &amp; time again, h…",democrats,RepDonBeyer
3497,Thu Oct 25 20:05:21 +0000 2018,RT @jameshohmann: A growing chorus of Democratic lawmakers are calling for an investigation into whether Trump has divulged classified info…,democrats,RepDonBeyer
3498,Thu Oct 25 18:49:51 +0000 2018,RT @WhipHoyer: Joined my colleagues in urging @SecretaryZinke to extend the public comment period for @NPS’ rule to limit free speech on th…,democrats,RepDonBeyer
3499,Fri Dec 21 19:41:40 +0000 2018,"This is good news, but we still have so much work to do to eliminate child poverty in Arizona. https://t.co/yoWwW5soNb",democrats,RepSinema
3500,Thu Dec 20 17:30:39 +0000 2018,"Starting today, our Phoenix office will be closed as we transition to the United States Senate. Beginning on January 3rd you may reach our Washington D.C. office at 202-224-4521. If you're a veteran in need of help, contact Be Connected AZ at 1-866-4AZ-VETS.",democrats,RepSinema
3501,Wed Dec 19 18:09:16 +0000 2018,It’s our duty to protect servicemembers and their families from financial predators and shady lenders. I’ve called on @CFPB to enforce the law &amp; crack down on illegal lending. https://t.co/CxlO9WBgzz https://t.co/5v9Lpbcst6,democrats,RepSinema
3502,Tue Dec 18 21:17:39 +0000 2018,This is great news. @ASU's @WPCareySchool is leading the way on military health care logistics. This grant will help improve the delivery of supplies to our servicemembers where and when they need them. https://t.co/ssvbLGuWp5,democrats,RepSinema
